Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV02674,C00963,"P00021,P00181,P00439,P00547,P00408",22/08/2024,CYB
INV02675,C01017,P00191,07/10/2025,MK
INV02676,C00048,"P00505,P00336,P00317",28/03/2024,TKO
INV02677,C01029,P00186,15/04/2024,TKO
INV02678,C01790,"P00505,P00336,P00317,P00054,P00346",27/05/2024,TKO
INV02679,C00854,P00522,19/08/2024,ST
INV02680,C01408,"P00498,P00219,P00273",02/10/2024,CYB
INV02681,C00442,"P00021,P00181,P00439",05/03/2025,CYB
INV02682,C01507,P00042,20/12/2024,CYB
INV02683,C00853,"P00132,P00082,P00454",19/11/2025,CYB
INV02684,C00091,"P00166,P00287,P00400,P00018",15/05/2025,TKO
INV02685,C01421,P00102,25/02/2025,CYB
INV02686,C00746,"P00379,P00252",22/11/2024,CYB
INV02687,C01561,"P00400,P00471,P00390",21/11/2025,CYB
INV02688,C01432,"P00021,P00181,P00439,P00556",26/06/2025,MK
INV02689,C00306,"P00489,P00176,P00416,P00075,P00571",04/05/2024,MK
INV02690,C00497,"P00418,P00072",19/07/2024,CYB
INV02691,C01483,P00208,19/01/2025,MK
INV02692,C00939,"P00318,P00250",04/05/2024,MK
INV02693,C01453,"P00187,P00367",30/10/2025,MK
INV02694,C00633,"P00505,P00336,P00317,P00126",12/09/2024,TKO
INV02695,C00244,"P00286,P00358,P00471,P00470,P00421",29/08/2025,CYB
INV02696,C01472,"P00021,P00181,P00439,P00289,P00408",27/04/2025,MK
INV02697,C00226,"P00021,P00181,P00439,P00256,P00042",18/07/2024,CYB
INV02698,C01710,"P00393,P00263,P00519,P00354",17/08/2024,CYB
INV02699,C01361,"P00481,P00241,P00255,P00363,P00224",03/11/2025,CYB
INV02700,C00484,"P00505,P00336,P00317,P00263,P00014",20/04/2025,ST
INV02701,C01695,P00236,17/04/2024,ST
INV02702,C01807,"P00206,P00039",30/05/2025,TKO
INV02703,C01267,"P00288,P00259",07/07/2024,MK
INV02704,C01039,"P00227,P00308,P00495,P00247",13/10/2024,ST
INV02705,C01184,"P00505,P00336,P00317,P00137,P00040",26/09/2024,CYB
INV02706,C01284,P00572,05/06/2025,CYB
INV02707,C00407,"P00505,P00336,P00317,P00308",25/10/2024,ST
INV02708,C00014,"P00343,P00352,P00362,P00062",29/08/2024,CYB
INV02709,C01336,"P00505,P00336,P00317",11/08/2024,TKO
INV02710,C01464,"P00545,P00163,P00055,P00266,P00299",15/03/2024,ST
INV02711,C00577,"P00031,P00526,P00470,P00129,P00110",29/10/2024,TKO
INV02712,C00369,"P00021,P00181,P00439,P00567,P00038",22/01/2024,ST
INV02713,C00043,"P00505,P00336,P00317",05/09/2025,ST
INV02714,C01198,P00504,30/05/2024,ST
INV02715,C01592,"P00362,P00555,P00249,P00446,P00010",27/07/2025,ST
INV02716,C00085,"P00421,P00168,P00008,P00064",15/10/2024,TKO
INV02717,C01624,"P00083,P00482,P00046,P00336,P00288",14/12/2025,TKO
INV02718,C00756,"P00505,P00336,P00317,P00007",04/01/2025,TKO
INV02719,C01340,"P00505,P00336,P00317,P00004",02/12/2025,CYB
INV02720,C01075,"P00374,P00042,P00297",02/06/2025,ST
INV02721,C01319,"P00024,P00131,P00391,P00330,P00110",24/10/2025,TKO
INV02722,C01017,"P00121,P00117,P00422,P00159,P00168",19/04/2025,CYB
INV02723,C01765,"P00021,P00181,P00439,P00101,P00264",06/10/2025,ST
INV02724,C01616,"P00043,P00094,P00312,P00082,P00131",27/12/2025,CYB
INV02725,C01413,"P00481,P00513,P00050",25/12/2025,MK
INV02726,C00158,"P00064,P00194,P00406,P00164",09/09/2024,CYB
INV02727,C00257,"P00021,P00181,P00439",19/11/2025,TKO
INV02728,C01249,"P00021,P00181,P00439,P00253,P00197",22/02/2024,ST
INV02729,C00733,"P00005,P00490,P00046,P00111",28/04/2024,ST
INV02730,C01813,P00151,01/08/2025,TKO
INV02731,C00096,"P00467,P00369,P00561",08/08/2024,MK
INV02732,C00080,"P00398,P00568",25/12/2024,MK
INV02733,C00645,"P00505,P00336,P00317,P00491,P00309",10/06/2025,CYB
INV02734,C00682,"P00505,P00336,P00317",02/09/2024,CYB
INV02735,C00030,"P00573,P00028,P00525",03/04/2024,ST
INV02736,C00039,P00450,23/05/2024,CYB
INV02737,C00955,"P00062,P00474,P00265",19/07/2024,CYB
INV02738,C00594,"P00505,P00336,P00317",16/06/2024,CYB
INV02739,C00784,"P00505,P00336,P00317",27/12/2024,TKO
INV02740,C00905,"P00364,P00322",20/03/2025,CYB
INV02741,C00405,"P00416,P00451",23/07/2024,CYB
INV02742,C00306,"P00067,P00374,P00546,P00430,P00460",19/08/2024,TKO
INV02743,C01281,"P00505,P00336,P00317,P00180",19/01/2024,TKO
INV02744,C00257,"P00496,P00157,P00394,P00267,P00271",24/05/2025,TKO
INV02745,C01640,"P00076,P00369,P00057,P00030",06/11/2025,ST
INV02746,C00955,"P00138,P00149",06/11/2024,TKO
INV02747,C01825,"P00116,P00172,P00541,P00219",01/03/2025,CYB
INV02748,C01591,"P00505,P00336,P00317,P00036,P00373",24/04/2024,TKO
INV02749,C01027,"P00505,P00336,P00317,P00198,P00203",15/11/2025,TKO
INV02750,C01399,"P00007,P00102,P00231,P00437",06/10/2024,ST
INV02751,C00548,"P00375,P00403,P00517,P00291",01/05/2024,MK
INV02752,C01552,"P00550,P00403,P00519",05/02/2025,MK
INV02753,C01526,"P00505,P00336,P00317,P00225,P00554",30/04/2025,CYB
INV02754,C00774,"P00505,P00336,P00317",27/05/2025,TKO
INV02755,C01270,"P00021,P00181,P00439,P00321,P00258",16/03/2024,CYB
INV02756,C00165,"P00081,P00507,P00016",13/04/2025,TKO
INV02757,C01051,"P00505,P00336,P00317",29/03/2024,TKO
INV02758,C00110,P00168,11/06/2024,TKO
INV02759,C00465,"P00144,P00108,P00102,P00207,P00045",03/03/2024,CYB
INV02760,C01698,"P00303,P00054",29/09/2025,MK
INV02761,C00144,"P00021,P00181,P00439,P00073",10/05/2024,CYB
INV02762,C01437,P00436,26/05/2024,CYB
INV02763,C01406,P00077,02/04/2024,TKO
INV02764,C01586,"P00505,P00336,P00317,P00379",26/03/2024,TKO
INV02765,C00027,"P00445,P00067,P00111",31/03/2024,CYB
INV02766,C00904,"P00249,P00067,P00031",09/10/2025,MK
INV02767,C00896,"P00505,P00336,P00317",02/11/2025,MK
INV02768,C00720,P00054,21/01/2024,ST
INV02769,C01762,"P00505,P00336,P00317,P00229",26/09/2024,MK
INV02770,C00260,P00237,07/02/2024,CYB
INV02771,C01380,"P00349,P00393",11/12/2024,TKO
INV02772,C00478,P00496,04/04/2024,MK
INV02773,C00568,"P00168,P00501,P00381,P00529",28/02/2024,TKO
INV02774,C01163,"P00021,P00181,P00439,P00508,P00248",06/07/2024,MK
INV02775,C00716,P00335,24/11/2025,CYB
INV02776,C01565,"P00457,P00455",04/01/2024,CYB
INV02777,C01463,"P00083,P00189,P00148,P00402",02/05/2024,TKO
INV02778,C00752,P00412,11/10/2025,CYB
INV02779,C00324,P00459,10/04/2024,TKO
INV02780,C01667,"P00021,P00181,P00439,P00435",21/08/2025,TKO
INV02781,C00809,"P00021,P00181,P00439",28/05/2024,TKO
INV02782,C00269,"P00498,P00075,P00085,P00350,P00262",16/07/2024,TKO
INV02783,C00926,"P00021,P00181,P00439",02/05/2025,ST
INV02784,C00438,"P00411,P00486,P00037,P00528",02/07/2025,ST
INV02785,C01301,"P00243,P00145,P00216,P00122,P00477",28/10/2025,TKO
INV02786,C01041,P00090,04/07/2025,MK
INV02787,C00111,"P00021,P00181,P00439",24/05/2025,TKO
INV02788,C01389,"P00440,P00175,P00236",11/08/2025,TKO
INV02789,C01373,"P00505,P00336,P00317",18/01/2024,CYB
INV02790,C00592,"P00301,P00092,P00135",25/08/2024,MK
INV02791,C01448,"P00021,P00181,P00439,P00225,P00068",11/10/2025,MK
INV02792,C00266,"P00505,P00336,P00317",07/07/2024,TKO
INV02793,C00568,"P00299,P00392,P00056",17/11/2025,MK
INV02794,C00255,"P00175,P00493,P00048,P00496",22/10/2024,TKO
INV02795,C01437,"P00021,P00181,P00439,P00196,P00302",21/06/2024,CYB
INV02796,C00981,"P00505,P00336,P00317,P00373",23/04/2024,CYB
INV02797,C01432,"P00021,P00181,P00439,P00290",28/08/2025,TKO
INV02798,C00237,"P00426,P00018,P00244,P00232,P00481",25/10/2024,MK
INV02799,C01387,"P00505,P00336,P00317,P00376",18/05/2025,ST
INV02800,C01212,"P00229,P00563,P00374,P00499",23/12/2024,MK
INV02801,C00006,"P00503,P00543,P00118",03/05/2024,MK
INV02802,C00849,"P00301,P00227,P00113,P00467",22/09/2025,CYB
INV02803,C01580,"P00065,P00084,P00362,P00196",02/11/2025,MK
INV02804,C01126,P00423,05/02/2024,CYB
INV02805,C00695,"P00021,P00181,P00439,P00370",11/02/2025,TKO
INV02806,C01822,"P00505,P00336,P00317",13/09/2024,TKO
INV02807,C01643,P00131,04/09/2025,CYB
INV02808,C00581,"P00338,P00261,P00249,P00508",19/04/2025,TKO
INV02809,C01625,P00056,22/11/2025,CYB
INV02810,C01797,"P00496,P00457",04/04/2024,ST
INV02811,C01368,"P00494,P00373",04/12/2024,CYB
INV02812,C00348,P00287,20/12/2024,ST
INV02813,C00271,"P00505,P00336,P00317",20/10/2024,ST
INV02814,C01404,"P00291,P00372",18/11/2025,ST
INV02815,C00309,"P00070,P00415",18/03/2024,TKO
INV02816,C00474,"P00508,P00202,P00228,P00322",05/01/2025,MK
INV02817,C00332,"P00108,P00263,P00393,P00417,P00320",09/12/2025,CYB
INV02818,C00520,"P00505,P00336,P00317,P00249,P00472",02/04/2024,TKO
INV02819,C01130,"P00021,P00181,P00439,P00010,P00086",24/05/2024,MK
INV02820,C00944,"P00021,P00181,P00439",10/07/2024,MK
INV02821,C00813,"P00097,P00197,P00281",09/04/2025,TKO
INV02822,C01143,"P00180,P00397,P00219,P00555",17/06/2024,TKO
INV02823,C01470,"P00505,P00336,P00317",14/02/2024,TKO
INV02824,C00730,"P00021,P00181,P00439,P00251",17/08/2024,ST
INV02825,C01700,"P00574,P00041,P00161",13/11/2024,TKO
INV02826,C01789,"P00505,P00336,P00317,P00492,P00521",04/03/2024,MK
INV02827,C01801,"P00282,P00105",02/03/2025,ST
INV02828,C01679,"P00021,P00181,P00439",08/01/2024,CYB
INV02829,C00681,"P00340,P00393,P00052,P00205,P00132",08/05/2024,MK
INV02830,C00067,P00404,01/06/2025,TKO
INV02831,C00846,"P00031,P00204,P00407,P00181,P00060",06/02/2025,TKO
INV02832,C00784,P00413,06/06/2024,TKO
INV02833,C00475,P00440,01/03/2025,TKO
INV02834,C00094,"P00505,P00336,P00317",06/06/2025,ST
INV02835,C01361,"P00251,P00385",09/02/2024,ST
INV02836,C00555,"P00484,P00045,P00438",03/03/2025,CYB
INV02837,C00798,"P00505,P00336,P00317,P00201",25/02/2025,CYB
INV02838,C00981,"P00016,P00162,P00050,P00447,P00421",14/09/2024,CYB
INV02839,C01464,"P00119,P00259,P00322,P00465,P00227",22/07/2025,ST
INV02840,C00012,"P00333,P00087",21/12/2024,MK
INV02841,C00904,"P00367,P00346,P00420,P00186",08/02/2024,CYB
INV02842,C01031,P00226,05/01/2025,TKO
INV02843,C01493,"P00145,P00517,P00196,P00490,P00416",12/06/2025,TKO
INV02844,C01760,"P00046,P00391,P00418,P00482",19/01/2024,TKO
INV02845,C00026,"P00021,P00181,P00439,P00084,P00570",05/12/2024,TKO
INV02846,C01734,"P00505,P00336,P00317",27/10/2024,TKO
INV02847,C01482,"P00185,P00026,P00183",03/10/2025,CYB
INV02848,C01806,"P00021,P00181,P00439,P00276",07/01/2024,ST
INV02849,C00135,"P00505,P00336,P00317,P00178",25/09/2024,TKO
INV02850,C00266,"P00505,P00336,P00317",13/02/2024,TKO
INV02851,C01185,"P00044,P00495,P00558,P00240,P00476",15/12/2025,ST
INV02852,C01381,"P00505,P00336,P00317",03/05/2024,CYB
INV02853,C00909,"P00505,P00336,P00317,P00117,P00476",03/07/2024,TKO
INV02854,C00786,"P00333,P00402,P00466",22/10/2025,ST
INV02855,C00158,"P00505,P00336,P00317,P00144,P00303",09/02/2024,TKO
INV02856,C00605,"P00425,P00023,P00021,P00281,P00513",22/06/2024,TKO
INV02857,C01509,"P00498,P00146,P00008,P00515,P00021",10/02/2025,TKO
INV02858,C00811,"P00392,P00366,P00523",06/02/2024,ST
INV02859,C01637,"P00546,P00356",24/09/2025,MK
INV02860,C01707,"P00515,P00035,P00265,P00015",28/09/2024,MK
INV02861,C01825,"P00505,P00336,P00317,P00264,P00046",21/11/2024,TKO
INV02862,C00722,"P00021,P00181,P00439",16/11/2024,CYB
INV02863,C00868,"P00458,P00363,P00517,P00127,P00256",05/08/2025,TKO
INV02864,C01449,P00301,23/04/2024,TKO
INV02865,C01294,"P00067,P00419,P00562",29/01/2025,MK
INV02866,C01680,"P00505,P00336,P00317,P00468",08/07/2025,TKO
INV02867,C00752,"P00067,P00465,P00004,P00317",03/04/2025,CYB
INV02868,C01267,"P00505,P00336,P00317",06/03/2024,CYB
INV02869,C00968,"P00369,P00166,P00420",28/01/2025,TKO
INV02870,C01539,P00410,23/06/2024,MK
INV02871,C01175,P00147,29/05/2025,MK
INV02872,C01285,"P00021,P00181,P00439",08/03/2024,ST
INV02873,C00571,"P00487,P00057",03/04/2025,ST
INV02874,C01616,"P00549,P00542,P00059,P00398",06/04/2025,MK
INV02875,C01502,"P00350,P00394,P00212",23/01/2024,TKO
INV02876,C01606,"P00021,P00181,P00439,P00266",18/11/2025,TKO
INV02877,C01508,"P00505,P00336,P00317,P00445,P00043",13/03/2024,TKO
INV02878,C00018,P00152,07/04/2025,TKO
INV02879,C01719,"P00505,P00336,P00317,P00565",07/07/2025,ST
INV02880,C00306,"P00021,P00181,P00439",08/05/2024,TKO
INV02881,C00772,"P00451,P00198",29/01/2024,CYB
INV02882,C01177,"P00551,P00053,P00236,P00353,P00270",01/04/2024,CYB
INV02883,C01735,"P00505,P00336,P00317",04/11/2024,CYB
INV02884,C01526,"P00021,P00181,P00439,P00481",23/11/2024,MK
INV02885,C00408,"P00021,P00181,P00439",22/08/2025,TKO
INV02886,C01726,P00139,16/02/2024,MK
INV02887,C00724,"P00571,P00423,P00307,P00327",21/07/2025,CYB
INV02888,C00641,"P00505,P00336,P00317,P00003,P00177",26/07/2025,CYB
INV02889,C01340,P00131,29/06/2025,ST
INV02890,C00288,"P00069,P00341,P00343",15/11/2025,MK
INV02891,C01032,"P00207,P00565",19/04/2024,TKO
INV02892,C01376,"P00435,P00321,P00237,P00366,P00373",31/10/2024,MK
INV02893,C01243,"P00091,P00481",10/06/2024,CYB
INV02894,C00686,"P00503,P00471,P00273,P00570,P00093",20/02/2024,TKO
INV02895,C00509,"P00499,P00254,P00166",31/10/2024,MK
INV02896,C00159,"P00293,P00210,P00554",04/10/2024,MK
INV02897,C01166,P00063,15/07/2024,CYB
INV02898,C01783,P00553,04/09/2024,ST
INV02899,C01345,"P00091,P00013,P00102,P00414,P00027",16/08/2025,ST
INV02900,C00711,P00186,04/01/2024,TKO
INV02901,C00740,"P00505,P00336,P00317,P00373,P00557",07/12/2025,TKO
INV02902,C01697,"P00325,P00282,P00118,P00437",21/02/2024,MK
INV02903,C00615,"P00431,P00263,P00106,P00321",27/01/2025,CYB
INV02904,C00232,"P00021,P00181,P00439,P00351",09/10/2024,TKO
INV02905,C01233,"P00021,P00181,P00439,P00267",09/03/2024,ST
INV02906,C01308,"P00341,P00419,P00172,P00548,P00535",02/05/2024,MK
INV02907,C00563,"P00324,P00009",30/12/2024,CYB
INV02908,C01578,"P00021,P00181,P00439,P00445,P00427",04/11/2025,CYB
INV02909,C01268,"P00192,P00236,P00333,P00260",12/02/2025,TKO
INV02910,C01454,"P00567,P00003,P00313,P00297",19/09/2024,MK
INV02911,C00908,"P00132,P00181,P00006,P00456",27/07/2025,MK
INV02912,C01525,"P00167,P00404,P00169,P00225,P00227",12/08/2024,MK
INV02913,C00937,"P00021,P00181,P00439,P00270,P00303",27/07/2024,CYB
INV02914,C00611,"P00021,P00181,P00439",19/01/2025,TKO
INV02915,C01183,"P00505,P00336,P00317,P00379,P00017",24/12/2024,CYB
INV02916,C00840,"P00388,P00179,P00319,P00490",09/01/2025,ST
INV02917,C01750,P00385,13/05/2024,TKO
INV02918,C00774,"P00067,P00142",16/10/2024,MK
INV02919,C01565,"P00505,P00336,P00317,P00075,P00349",13/05/2025,CYB
INV02920,C01104,"P00446,P00351,P00153,P00457",22/01/2025,TKO
INV02921,C00377,"P00021,P00181,P00439",19/06/2025,ST
INV02922,C00080,P00163,30/05/2025,TKO
INV02923,C01837,"P00442,P00530",09/05/2024,CYB
INV02924,C00702,"P00021,P00181,P00439,P00032,P00049",17/01/2024,TKO
INV02925,C00338,"P00482,P00544,P00441,P00096",09/09/2024,TKO
INV02926,C00115,"P00077,P00484,P00569,P00256,P00106",04/02/2025,TKO
INV02927,C01668,"P00097,P00149,P00204,P00324",08/02/2024,MK
INV02928,C01474,P00457,08/08/2024,TKO
INV02929,C00370,"P00050,P00265",18/06/2025,MK
INV02930,C00529,"P00021,P00181,P00439,P00492,P00030",31/10/2025,CYB
INV02931,C00315,"P00505,P00336,P00317,P00458,P00488",18/02/2025,ST
INV02932,C01495,"P00414,P00350",16/09/2024,CYB
INV02933,C00783,"P00505,P00336,P00317,P00357,P00324",10/04/2024,TKO
INV02934,C01132,P00329,18/01/2025,TKO
INV02935,C01279,"P00070,P00208,P00160,P00491,P00187",23/05/2025,TKO
INV02936,C00009,"P00021,P00181,P00439,P00141,P00042",01/01/2024,ST
INV02937,C00535,"P00494,P00258,P00048",01/07/2024,TKO
INV02938,C01157,"P00051,P00482",17/05/2024,MK
INV02939,C00495,"P00021,P00181,P00439",05/01/2024,TKO
INV02940,C00534,"P00505,P00336,P00317,P00509",26/09/2024,TKO
INV02941,C00971,"P00568,P00377",20/06/2024,CYB
INV02942,C01236,"P00505,P00336,P00317,P00515",04/02/2024,CYB
INV02943,C01359,P00072,30/03/2025,TKO
INV02944,C01414,"P00258,P00362,P00526,P00472",26/03/2024,TKO
INV02945,C01002,"P00231,P00160,P00360,P00497",14/10/2025,TKO
INV02946,C00083,"P00044,P00450",21/04/2024,ST
INV02947,C00020,P00262,24/11/2024,CYB
INV02948,C00919,"P00201,P00158,P00036",29/12/2025,TKO
INV02949,C01607,"P00028,P00289",24/05/2025,TKO
INV02950,C01401,"P00505,P00336,P00317,P00422,P00572",03/02/2025,MK
INV02951,C00627,"P00140,P00514",17/09/2025,ST
INV02952,C01143,"P00505,P00336,P00317,P00400",18/06/2025,CYB
INV02953,C00392,"P00552,P00211,P00214,P00197",10/12/2025,CYB
INV02954,C00944,"P00021,P00181,P00439,P00119,P00402",09/11/2025,ST
INV02955,C01200,"P00286,P00010,P00240,P00334",02/06/2024,ST
INV02956,C01669,"P00326,P00416,P00422,P00408",08/04/2025,MK
INV02957,C00655,"P00574,P00166,P00226",18/09/2025,CYB
INV02958,C01428,"P00505,P00336,P00317,P00439",03/10/2024,CYB
INV02959,C00588,"P00021,P00181,P00439",17/09/2024,TKO
INV02960,C00918,"P00434,P00452,P00293",24/05/2024,CYB
INV02961,C00948,"P00137,P00462",07/12/2025,MK
INV02962,C00522,P00087,17/01/2024,MK
INV02963,C00959,"P00505,P00336,P00317",08/09/2024,CYB
INV02964,C01714,"P00505,P00336,P00317,P00264",11/09/2025,TKO
INV02965,C00539,"P00021,P00181,P00439,P00383",20/11/2024,ST
INV02966,C00052,"P00353,P00143,P00211,P00509,P00363",13/01/2025,TKO
INV02967,C00586,"P00207,P00339,P00364,P00170,P00374",30/11/2025,TKO
INV02968,C00164,"P00335,P00205,P00044,P00449,P00189",02/01/2024,ST
INV02969,C00702,P00227,25/09/2025,MK
INV02970,C00171,"P00157,P00007,P00167",04/04/2024,CYB
INV02971,C00182,"P00034,P00222,P00329,P00087,P00373",14/10/2024,CYB
INV02972,C01138,"P00021,P00181,P00439",09/04/2025,TKO
INV02973,C00136,"P00166,P00056,P00547,P00424",06/10/2024,TKO
INV02974,C00096,P00555,22/10/2025,TKO
INV02975,C00900,"P00094,P00213,P00506",31/01/2024,TKO
INV02976,C01724,"P00428,P00492",24/07/2024,MK
INV02977,C00026,"P00021,P00181,P00439,P00233,P00497",12/08/2025,ST
INV02978,C01104,"P00332,P00535,P00015,P00379",17/03/2025,ST
INV02979,C01044,"P00492,P00295,P00090",23/02/2024,ST
INV02980,C00334,"P00272,P00291,P00335",19/03/2024,ST
INV02981,C01102,"P00070,P00168",20/01/2024,CYB
INV02982,C01397,P00457,29/12/2025,ST
INV02983,C00813,"P00107,P00532",05/01/2024,CYB
INV02984,C00046,P00134,21/04/2025,CYB
INV02985,C00662,"P00091,P00343,P00285,P00464",21/11/2025,TKO
INV02986,C01028,"P00505,P00336,P00317,P00046,P00477",19/11/2025,MK
INV02987,C01080,"P00296,P00232,P00266",06/05/2024,CYB
INV02988,C00740,"P00463,P00408,P00388,P00281,P00393",24/07/2025,ST
INV02989,C00529,"P00505,P00336,P00317,P00468",16/07/2025,ST
INV02990,C01015,P00192,24/06/2024,TKO
INV02991,C00004,"P00021,P00181,P00439,P00374",24/08/2025,ST
INV02992,C00811,"P00165,P00504,P00048",24/04/2024,TKO
INV02993,C01501,"P00198,P00357",13/11/2025,ST
INV02994,C01744,P00243,13/04/2024,TKO
INV02995,C00099,"P00505,P00336,P00317",08/01/2024,TKO
INV02996,C01623,"P00505,P00336,P00317",12/03/2024,CYB
INV02997,C01606,"P00385,P00292",16/09/2024,TKO
INV02998,C01628,"P00505,P00336,P00317,P00199",21/06/2024,TKO
INV02999,C01091,P00471,18/09/2025,TKO
INV03000,C01151,"P00095,P00168",04/12/2024,MK
INV03001,C00277,"P00363,P00348,P00206,P00469,P00318",06/03/2025,TKO
INV03002,C00324,"P00512,P00281,P00313",13/01/2025,CYB
INV03003,C01351,"P00021,P00181,P00439,P00053,P00258",25/12/2025,TKO
INV03004,C01715,"P00237,P00518",03/09/2024,TKO
INV03005,C01030,"P00021,P00181,P00439,P00483,P00099",17/01/2025,ST
INV03006,C01738,"P00021,P00181,P00439,P00118,P00211",17/10/2025,ST
INV03007,C00636,"P00505,P00336,P00317,P00425,P00296",27/06/2025,TKO
INV03008,C01825,"P00032,P00070,P00253,P00060,P00385",13/04/2024,CYB
INV03009,C01030,"P00505,P00336,P00317,P00462",25/06/2024,CYB
INV03010,C00747,"P00381,P00067,P00098",22/11/2025,CYB
INV03011,C01264,"P00186,P00086,P00349",05/02/2025,ST
INV03012,C01034,"P00021,P00181,P00439",14/06/2025,TKO
INV03013,C01285,"P00294,P00136,P00380,P00454,P00431",10/11/2025,TKO
INV03014,C00097,"P00390,P00554",26/03/2024,TKO
INV03015,C01184,"P00021,P00181,P00439,P00497,P00185",15/08/2025,TKO
INV03016,C01099,"P00473,P00333,P00295",08/09/2024,TKO
INV03017,C00922,P00339,18/07/2024,MK
INV03018,C00071,"P00505,P00336,P00317,P00274,P00527",11/04/2025,ST
INV03019,C01332,"P00310,P00570,P00245,P00236,P00397",23/03/2024,MK
INV03020,C00373,P00179,12/05/2025,TKO
INV03021,C01056,"P00505,P00336,P00317",24/12/2025,MK
INV03022,C01388,P00084,20/03/2025,ST
INV03023,C01817,"P00376,P00403",06/11/2024,TKO
INV03024,C00734,P00518,26/12/2024,TKO
INV03025,C01094,"P00331,P00537,P00113,P00497,P00292",16/03/2025,TKO
INV03026,C00200,P00236,12/01/2024,TKO
INV03027,C00497,"P00198,P00506,P00063",01/03/2024,TKO
INV03028,C01182,P00456,21/04/2025,ST
INV03029,C00957,"P00513,P00001",11/02/2024,ST
INV03030,C01432,"P00564,P00352,P00149",25/04/2025,ST
INV03031,C00829,"P00359,P00214,P00376,P00003,P00092",23/10/2024,TKO
INV03032,C01380,"P00505,P00336,P00317",25/03/2025,TKO
INV03033,C00902,"P00367,P00008,P00064,P00402,P00152",17/04/2024,CYB
INV03034,C00546,P00402,15/12/2024,TKO
INV03035,C00977,"P00021,P00181,P00439,P00403,P00489",26/12/2024,CYB
INV03036,C00493,"P00505,P00336,P00317,P00476,P00205",04/11/2025,MK
INV03037,C01810,"P00505,P00336,P00317,P00491",30/06/2025,ST
INV03038,C01430,"P00297,P00188,P00016",03/09/2025,CYB
INV03039,C00507,"P00260,P00211,P00101,P00176",04/06/2024,CYB
INV03040,C00867,P00388,19/08/2024,ST
INV03041,C00491,"P00505,P00336,P00317,P00512,P00518",18/03/2025,TKO
INV03042,C00391,"P00505,P00336,P00317",16/12/2024,MK
INV03043,C01559,"P00021,P00181,P00439",18/07/2025,MK
INV03044,C01484,P00322,15/09/2024,CYB
INV03045,C01269,"P00025,P00305,P00524,P00295,P00073",29/10/2024,MK
INV03046,C01402,"P00262,P00238",10/01/2025,CYB
INV03047,C00042,"P00516,P00280,P00386,P00205,P00334",31/08/2024,CYB
INV03048,C01496,"P00505,P00336,P00317,P00292",05/06/2025,TKO
INV03049,C00688,"P00277,P00413,P00068,P00199,P00227",14/10/2024,MK
INV03050,C00723,"P00021,P00181,P00439",02/11/2024,TKO
INV03051,C00176,"P00021,P00181,P00439,P00474",28/09/2024,MK
INV03052,C01271,"P00033,P00557",05/03/2025,ST
INV03053,C00836,"P00021,P00181,P00439",22/12/2024,TKO
INV03054,C00370,"P00349,P00408,P00019,P00158",04/12/2025,ST
INV03055,C01291,"P00351,P00059,P00150,P00528,P00412",20/04/2024,MK
INV03056,C00558,"P00271,P00390,P00219",28/04/2025,TKO
INV03057,C01347,"P00398,P00403,P00445,P00556,P00429",08/11/2024,ST
INV03058,C01447,"P00505,P00336,P00317,P00266",11/05/2025,ST
INV03059,C00217,"P00505,P00336,P00317",11/11/2024,CYB
INV03060,C01834,P00397,03/03/2025,MK
INV03061,C00514,"P00033,P00273,P00085",07/02/2024,TKO
INV03062,C01304,P00320,07/02/2024,TKO
INV03063,C00283,"P00146,P00075",27/01/2025,MK
INV03064,C00100,P00256,11/12/2025,MK
INV03065,C00833,P00103,14/05/2024,CYB
INV03066,C01325,P00053,19/04/2025,MK
INV03067,C00251,"P00505,P00336,P00317,P00561,P00168",20/11/2024,TKO
INV03068,C00113,P00065,26/03/2024,TKO
INV03069,C01837,"P00371,P00530,P00440,P00399",01/09/2025,MK
INV03070,C01814,"P00505,P00336,P00317,P00469,P00564",19/07/2024,TKO
INV03071,C00689,"P00096,P00176,P00146",12/01/2025,CYB
INV03072,C01047,"P00234,P00051",25/10/2024,TKO
INV03073,C00459,"P00058,P00524",02/06/2024,ST
